StockCode,DataDate,UpdateTime,LastPrice,Volume,turnover,BidPrice1,BidVolume1,BidPrice2,BidVolume2,BidPrice3,BidVolume3,BidPrice4,BidVolume4,BidPrice5,BidVolume5,BidPrice6,BidVolume6,BidPrice7,BidVolume7,BidPrice8,BidVolume8,BidPrice9,BidVolume9,BidPrice10,BidVolume10,AskPrice1,AskVolume1,AskPrice2,AskVolume2,AskPrice3,AskVolume3,AskPrice4,AskVolume4,AskPrice5,AskVolume5,AskPrice6,AskVolume6,AskPrice7,AskVolume7,AskPrice8,AskVolume8,AskPrice9,AskVolume9,AskPrice10,AskVolume10
000629.SZ,2020-08-05,09:30:24,22800.0,0.2353741496598639,5342.993197278912,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:25,22700.0,0.0,0.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:26,22700.0,0.0721088435374149,1636.8707482993198,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:27,22700.0,0.1129251700680272,2563.401360544218,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:28,22700.0,0.6938775510204082,15820.408163265303,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:29,22800.0,0.0,0.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:30,22800.0,0.0,0.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:31,22800.0,0.0,0.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:32,22800.0,1.0,22734.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:33,22800.0,0.0040816326530612,93.06122448979592,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:34,22800.0,0.4639455782312925,10577.959183673467,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:35,22800.0,0.8612244897959184,19635.918367346934,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:36,22800.0,0.0408163265306122,930.6122448979592,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:37,22800.0,0.0,0.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:38,22800.0,0.0843537414965986,1923.265306122449,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:39,22800.0,0.0680272108843537,1551.0204081632655,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:40,22800.0,0.1482993197278911,3380.038095238095,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:41,22700.0,0.363265306122449,8282.448979591838,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:42,22800.0,0.0666666666666666,1520.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:43,22800.0,1.0,22800.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:44,22800.0,0.1863945578231292,4249.7959183673465,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:45,22800.0,0.3129251700680272,7103.401360544218,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:46,22700.0,0.0163265306122449,372.2448979591837,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:47,22800.0,1.0,22700.0,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:48,22700.0,0.2176870748299319,4963.265306122449,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,0.92,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
000629.SZ,2020-08-05,09:30:49,22800.0,0.145578231292517,3319.183673469388,22700.0,1.0,22600.0,1.0,22500.0,1.0,22400.0,1,22300.0,1.0,22200.0,1.0,22100.0,1.0,22000.0,1.0,21900.0,0.13,21800.0,0.36,22800.0,1.0,22900.0,1.0,23000.0,1.0,23100.0,1.0,23200.0,1.0,23300.0,1.0,23400.0,1.0,23500.0,1.0,23600.0,1.0,23700.0,1.0
